id,participant_id,response_time,correct,trial_number,stimuli_number,response,task,color,attention,time_when,stimulus_chart,stimulus_order,stimulus_index,stimulus_color,stimulus_task,stimulus_trial_index,valid_response_time,valid_correct,stimulus_fields_match,is_answered,participant_type,is_complete
2257,5dec8925be656d35d4005320,706,1,26,barchart-first-22-random-tallest-26,right,tallest,random,dual,2026-03-18T16:50:20Z,barchart,first,22,random,tallest,26,TRUE,TRUE,TRUE,TRUE,study,TRUE
2258,5dec8925be656d35d4005320,890,1,27,barchart-first-00-double-tallest-27,right,tallest,double,dual,2026-03-18T16:50:21Z,barchart,first,0,double,tallest,27,TRUE,TRUE,TRUE,TRUE,study,TRUE
2259,5dec8925be656d35d4005320,779,1,28,barchart-first-19-random-tallest-28,right,tallest,random,dual,2026-03-18T16:50:23Z,barchart,first,19,random,tallest,28,TRUE,TRUE,TRUE,TRUE,study,TRUE
2260,5dec8925be656d35d4005320,1015,1,29,barchart-first-05-same-tallest-29,right,tallest,same,dual,2026-03-18T16:50:24Z,barchart,first,5,same,tallest,29,TRUE,TRUE,TRUE,TRUE,study,TRUE
2261,5dec8925be656d35d4005320,1066,1,30,barchart-first-18-double-tallest-30,left,tallest,double,dual,2026-03-18T16:50:26Z,barchart,first,18,double,tallest,30,TRUE,TRUE,TRUE,TRUE,study,TRUE
2262,5dec8925be656d35d4005320,771,1,31,barchart-first-13-random-tallest-31,left,tallest,random,dual,2026-03-18T16:50:27Z,barchart,first,13,random,tallest,31,TRUE,TRUE,TRUE,TRUE,study,TRUE
2263,5dec8925be656d35d4005320,1220,1,32,barchart-first-21-double-tallest-32,left,tallest,double,dual,2026-03-18T16:50:29Z,barchart,first,21,double,tallest,32,TRUE,TRUE,TRUE,TRUE,study,TRUE
2264,5dec8925be656d35d4005320,1189,1,33,barchart-first-14-random-tallest-33,left,tallest,random,dual,2026-03-18T16:50:31Z,barchart,first,14,random,tallest,33,TRUE,TRUE,TRUE,TRUE,study,TRUE
2265,5dec8925be656d35d4005320,811,1,34,barchart-first-25-double-tallest-34,right,tallest,double,dual,2026-03-18T16:50:32Z,barchart,first,25,double,tallest,34,TRUE,TRUE,TRUE,TRUE,study,TRUE
2266,5dec8925be656d35d4005320,769,1,35,barchart-first-05-double-tallest-35,right,tallest,double,dual,2026-03-18T16:50:33Z,barchart,first,5,double,tallest,35,TRUE,TRUE,TRUE,TRUE,study,TRUE
2267,5dec8925be656d35d4005320,1682,1,36,barchart-first-14-double-tallest-36,left,tallest,double,dual,2026-03-18T16:50:36Z,barchart,first,14,double,tallest,36,TRUE,TRUE,TRUE,TRUE,study,TRUE
2268,5dec8925be656d35d4005320,720,1,37,barchart-first-31-random-tallest-37,right,tallest,random,dual,2026-03-18T16:50:37Z,barchart,first,31,random,tallest,37,TRUE,TRUE,TRUE,TRUE,study,TRUE
2269,5dec8925be656d35d4005320,1068,1,38,barchart-first-23-double-tallest-38,right,tallest,double,dual,2026-03-18T16:50:38Z,barchart,first,23,double,tallest,38,TRUE,TRUE,TRUE,TRUE,study,TRUE
2270,5dec8925be656d35d4005320,803,1,39,barchart-first-01-same-tallest-39,left,tallest,same,dual,2026-03-18T16:50:40Z,barchart,first,1,same,tallest,39,TRUE,TRUE,TRUE,TRUE,study,TRUE
2271,5dec8925be656d35d4005320,1428,1,40,barchart-first-02-same-tallest-40,left,tallest,same,dual,2026-03-18T16:50:42Z,barchart,first,2,same,tallest,40,TRUE,TRUE,TRUE,TRUE,study,TRUE
2272,5dec8925be656d35d4005320,683,1,41,barchart-first-25-same-tallest-41,right,tallest,same,dual,2026-03-18T16:50:43Z,barchart,first,25,same,tallest,41,TRUE,TRUE,TRUE,TRUE,study,TRUE
2273,5dec8925be656d35d4005320,1740,1,42,barchart-first-12-same-tallest-42,right,tallest,same,dual,2026-03-18T16:50:45Z,barchart,first,12,same,tallest,42,TRUE,TRUE,TRUE,TRUE,study,TRUE
2274,5dec8925be656d35d4005320,704,1,43,barchart-first-13-same-tallest-43,left,tallest,same,dual,2026-03-18T16:50:47Z,barchart,first,13,same,tallest,43,TRUE,TRUE,TRUE,TRUE,study,TRUE
2275,5dec8925be656d35d4005320,1290,1,44,barchart-first-27-double-tallest-44,right,tallest,double,dual,2026-03-18T16:50:48Z,barchart,first,27,double,tallest,44,TRUE,TRUE,TRUE,TRUE,study,TRUE
2276,5dec8925be656d35d4005320,705,1,45,barchart-first-31-same-tallest-45,right,tallest,same,dual,2026-03-18T16:50:50Z,barchart,first,31,same,tallest,45,TRUE,TRUE,TRUE,TRUE,study,TRUE
2277,5dec8925be656d35d4005320,1103,1,46,barchart-first-03-random-tallest-46,left,tallest,random,dual,2026-03-18T16:50:51Z,barchart,first,3,random,tallest,46,TRUE,TRUE,TRUE,TRUE,study,TRUE
2278,5dec8925be656d35d4005320,944,1,47,barchart-first-30-same-tallest-47,right,tallest,same,dual,2026-03-18T16:50:53Z,barchart,first,30,same,tallest,47,TRUE,TRUE,TRUE,TRUE,study,TRUE
2279,5dec8925be656d35d4005320,1423,1,48,barchart-second-29-double-shortest-0,left,shortest,double,dual,2026-03-18T16:51:32Z,barchart,second,29,double,shortest,0,TRUE,TRUE,TRUE,TRUE,study,TRUE
2280,5dec8925be656d35d4005320,1495,1,49,barchart-second-20-same-shortest-1,right,shortest,same,dual,2026-03-18T16:51:34Z,barchart,second,20,same,shortest,1,TRUE,TRUE,TRUE,TRUE,study,TRUE
2281,5dec8925be656d35d4005320,1727,1,50,barchart-second-07-double-shortest-2,left,shortest,double,dual,2026-03-18T16:51:37Z,barchart,second,7,double,shortest,2,TRUE,TRUE,TRUE,TRUE,study,TRUE
2282,5dec8925be656d35d4005320,2329,1,51,barchart-second-29-random-shortest-3,left,shortest,random,dual,2026-03-18T16:51:39Z,barchart,second,29,random,shortest,3,TRUE,TRUE,TRUE,TRUE,study,TRUE
2283,5dec8925be656d35d4005320,1446,1,52,barchart-second-16-double-shortest-4,right,shortest,double,dual,2026-03-18T16:51:41Z,barchart,second,16,double,shortest,4,TRUE,TRUE,TRUE,TRUE,study,TRUE
2284,5dec8925be656d35d4005320,1478,1,53,barchart-second-22-double-shortest-5,right,shortest,double,dual,2026-03-18T16:51:43Z,barchart,second,22,double,shortest,5,TRUE,TRUE,TRUE,TRUE,study,TRUE
2285,5dec8925be656d35d4005320,2130,1,54,barchart-second-29-same-shortest-6,left,shortest,same,dual,2026-03-18T16:51:46Z,barchart,second,29,same,shortest,6,TRUE,TRUE,TRUE,TRUE,study,TRUE
2286,5dec8925be656d35d4005320,2760,1,55,barchart-second-06-random-shortest-7,left,shortest,random,dual,2026-03-18T16:51:49Z,barchart,second,6,random,shortest,7,TRUE,TRUE,TRUE,TRUE,study,TRUE
2287,5dec8925be656d35d4005320,1450,1,56,barchart-second-31-double-shortest-8,right,shortest,double,dual,2026-03-18T16:51:52Z,barchart,second,31,double,shortest,8,TRUE,TRUE,TRUE,TRUE,study,TRUE
2288,5dec8925be656d35d4005320,1366,1,57,barchart-second-01-random-shortest-9,right,shortest,random,dual,2026-03-18T16:51:53Z,barchart,second,1,random,shortest,9,TRUE,TRUE,TRUE,TRUE,study,TRUE
2289,5dec8925be656d35d4005320,1306,1,58,barchart-second-02-random-shortest-10,right,shortest,random,dual,2026-03-18T16:51:55Z,barchart,second,2,random,shortest,10,TRUE,TRUE,TRUE,TRUE,study,TRUE
2290,5dec8925be656d35d4005320,2448,1,59,barchart-second-24-double-shortest-11,left,shortest,double,dual,2026-03-18T16:51:58Z,barchart,second,24,double,shortest,11,TRUE,TRUE,TRUE,TRUE,study,TRUE
2291,5dec8925be656d35d4005320,1425,1,60,barchart-second-04-double-shortest-12,right,shortest,double,dual,2026-03-18T16:52:00Z,barchart,second,4,double,shortest,12,TRUE,TRUE,TRUE,TRUE,study,TRUE
2292,5dec8925be656d35d4005320,794,1,61,barchart-second-17-same-shortest-13,right,shortest,same,dual,2026-03-18T16:52:02Z,barchart,second,17,same,shortest,13,TRUE,TRUE,TRUE,TRUE,study,TRUE
2293,5dec8925be656d35d4005320,1969,1,62,barchart-second-12-random-shortest-14,left,shortest,random,dual,2026-03-18T16:52:04Z,barchart,second,12,random,shortest,14,TRUE,TRUE,TRUE,TRUE,study,TRUE
2294,5dec8925be656d35d4005320,2360,1,63,barchart-second-04-same-shortest-15,right,shortest,same,dual,2026-03-18T16:52:07Z,barchart,second,4,same,shortest,15,TRUE,TRUE,TRUE,TRUE,study,TRUE
2295,5dec8925be656d35d4005320,1015,1,64,barchart-second-10-double-shortest-16,left,shortest,double,dual,2026-03-18T16:52:09Z,barchart,second,10,double,shortest,16,TRUE,TRUE,TRUE,TRUE,study,TRUE
2296,5dec8925be656d35d4005320,1749,1,65,barchart-second-24-same-shortest-17,left,shortest,same,dual,2026-03-18T16:52:11Z,barchart,second,24,same,shortest,17,TRUE,TRUE,TRUE,TRUE,study,TRUE
2297,5dec8925be656d35d4005320,3022,1,66,barchart-second-07-random-shortest-18,left,shortest,random,dual,2026-03-18T16:52:15Z,barchart,second,7,random,shortest,18,TRUE,TRUE,TRUE,TRUE,study,TRUE
2298,5dec8925be656d35d4005320,1891,1,67,barchart-second-07-same-shortest-19,left,shortest,same,dual,2026-03-18T16:52:17Z,barchart,second,7,same,shortest,19,TRUE,TRUE,TRUE,TRUE,study,TRUE
2299,5dec8925be656d35d4005320,1229,1,68,barchart-second-19-double-shortest-20,left,shortest,double,dual,2026-03-18T16:52:19Z,barchart,second,19,double,shortest,20,TRUE,TRUE,TRUE,TRUE,study,TRUE
2300,5dec8925be656d35d4005320,1321,1,69,barchart-second-26-random-shortest-21,left,shortest,random,dual,2026-03-18T16:52:21Z,barchart,second,26,random,shortest,21,TRUE,TRUE,TRUE,TRUE,study,TRUE
2301,5dec8925be656d35d4005320,1035,1,70,barchart-second-20-random-shortest-22,right,shortest,random,dual,2026-03-18T16:52:22Z,barchart,second,20,random,shortest,22,TRUE,TRUE,TRUE,TRUE,study,TRUE
2302,5dec8925be656d35d4005320,1322,1,71,barchart-second-27-same-shortest-23,right,shortest,same,dual,2026-03-18T16:52:24Z,barchart,second,27,same,shortest,23,TRUE,TRUE,TRUE,TRUE,study,TRUE
2303,5dec8925be656d35d4005320,2605,1,72,barchart-second-11-random-shortest-24,right,shortest,random,dual,2026-03-18T16:53:33Z,barchart,second,11,random,shortest,24,TRUE,TRUE,TRUE,TRUE,study,TRUE
2304,5dec8925be656d35d4005320,1978,1,73,barchart-second-19-same-shortest-25,left,shortest,same,dual,2026-03-18T16:53:35Z,barchart,second,19,same,shortest,25,TRUE,TRUE,TRUE,TRUE,study,TRUE
2305,5dec8925be656d35d4005320,1779,1,74,barchart-second-18-same-shortest-26,right,shortest,same,dual,2026-03-18T16:53:38Z,barchart,second,18,same,shortest,26,TRUE,TRUE,TRUE,TRUE,study,TRUE
2306,5dec8925be656d35d4005320,867,1,75,barchart-second-21-same-shortest-27,left,shortest,same,dual,2026-03-18T16:53:39Z,barchart,second,21,same,shortest,27,TRUE,TRUE,TRUE,TRUE,study,TRUE
2307,5dec8925be656d35d4005320,1160,1,76,barchart-second-28-random-shortest-28,right,shortest,random,dual,2026-03-18T16:53:41Z,barchart,second,28,random,shortest,28,TRUE,TRUE,TRUE,TRUE,study,TRUE
2308,5dec8925be656d35d4005320,1956,1,77,barchart-second-06-same-shortest-29,left,shortest,same,dual,2026-03-18T16:53:43Z,barchart,second,6,same,shortest,29,TRUE,TRUE,TRUE,TRUE,study,TRUE
2309,5dec8925be656d35d4005320,1057,1,78,barchart-second-11-same-shortest-30,right,shortest,same,dual,2026-03-18T16:53:45Z,barchart,second,11,same,shortest,30,TRUE,TRUE,TRUE,TRUE,study,TRUE
2310,5dec8925be656d35d4005320,1416,1,79,barchart-second-26-double-shortest-31,left,shortest,double,dual,2026-03-18T16:53:47Z,barchart,second,26,double,shortest,31,TRUE,TRUE,TRUE,TRUE,study,TRUE
2311,5dec8925be656d35d4005320,1764,1,80,barchart-second-23-random-shortest-32,right,shortest,random,dual,2026-03-18T16:53:49Z,barchart,second,23,random,shortest,32,TRUE,TRUE,TRUE,TRUE,study,TRUE
2312,5dec8925be656d35d4005320,3175,1,81,barchart-second-15-same-shortest-33,right,shortest,same,dual,2026-03-18T16:53:53Z,barchart,second,15,same,shortest,33,TRUE,TRUE,TRUE,TRUE,study,TRUE
2313,5dec8925be656d35d4005320,2275,1,82,barchart-second-14-same-shortest-34,left,shortest,same,dual,2026-03-18T16:53:56Z,barchart,second,14,same,shortest,34,TRUE,TRUE,TRUE,TRUE,study,TRUE
2314,5dec8925be656d35d4005320,1184,1,83,barchart-second-17-random-shortest-35,right,shortest,random,dual,2026-03-18T16:53:57Z,barchart,second,17,random,shortest,35,TRUE,TRUE,TRUE,TRUE,study,TRUE
2315,5dec8925be656d35d4005320,1770,1,84,barchart-second-11-double-shortest-36,right,shortest,double,dual,2026-03-18T16:54:00Z,barchart,second,11,double,shortest,36,TRUE,TRUE,TRUE,TRUE,study,TRUE
2316,5dec8925be656d35d4005320,1445,1,85,barchart-second-00-same-shortest-37,left,shortest,same,dual,2026-03-18T16:54:02Z,barchart,second,0,same,shortest,37,TRUE,TRUE,TRUE,TRUE,study,TRUE
2317,5dec8925be656d35d4005320,1896,1,86,barchart-second-28-same-shortest-38,right,shortest,same,dual,2026-03-18T16:54:04Z,barchart,second,28,same,shortest,38,TRUE,TRUE,TRUE,TRUE,study,TRUE
2318,5dec8925be656d35d4005320,3217,1,87,barchart-second-09-double-shortest-39,left,shortest,double,dual,2026-03-18T16:54:08Z,barchart,second,9,double,shortest,39,TRUE,TRUE,TRUE,TRUE,study,TRUE
2319,5dec8925be656d35d4005320,1846,1,88,barchart-second-28-double-shortest-40,right,shortest,double,dual,2026-03-18T16:54:10Z,barchart,second,28,double,shortest,40,TRUE,TRUE,TRUE,TRUE,study,TRUE
2320,5dec8925be656d35d4005320,1255,1,89,barchart-second-15-double-shortest-41,right,shortest,double,dual,2026-03-18T16:54:12Z,barchart,second,15,double,shortest,41,TRUE,TRUE,TRUE,TRUE,study,TRUE
2321,5dec8925be656d35d4005320,1797,1,90,barchart-second-25-random-shortest-42,right,shortest,random,dual,2026-03-18T16:54:15Z,barchart,second,25,random,shortest,42,TRUE,TRUE,TRUE,TRUE,study,TRUE
2322,5dec8925be656d35d4005320,1891,1,91,barchart-second-30-random-shortest-43,left,shortest,random,dual,2026-03-18T16:54:17Z,barchart,second,30,random,shortest,43,TRUE,TRUE,TRUE,TRUE,study,TRUE
2323,5dec8925be656d35d4005320,1370,1,92,barchart-second-06-double-shortest-44,left,shortest,double,dual,2026-03-18T16:54:19Z,barchart,second,6,double,shortest,44,TRUE,TRUE,TRUE,TRUE,study,TRUE
2324,5dec8925be656d35d4005320,1480,1,93,barchart-second-02-double-shortest-45,right,shortest,double,dual,2026-03-18T16:54:21Z,barchart,second,2,double,shortest,45,TRUE,TRUE,TRUE,TRUE,study,TRUE
2325,5dec8925be656d35d4005320,1513,1,94,barchart-second-05-random-shortest-46,left,shortest,random,dual,2026-03-18T16:54:23Z,barchart,second,5,random,shortest,46,TRUE,TRUE,TRUE,TRUE,study,TRUE
2326,5dec8925be656d35d4005320,1168,1,95,barchart-second-21-random-shortest-47,left,shortest,random,dual,2026-03-18T16:54:25Z,barchart,second,21,random,shortest,47,TRUE,TRUE,TRUE,TRUE,study,TRUE
2039,5e1882adfd7db4158998b5f0,1506,1,0,barchart-first-22-random-tallest-0,right,tallest,random,dual,2026-03-18T16:21:36Z,barchart,first,22,random,tallest,0,TRUE,TRUE,TRUE,TRUE,study,TRUE
2040,5e1882adfd7db4158998b5f0,1519,1,1,barchart-first-25-random-tallest-1,right,tallest,random,dual,2026-03-18T16:21:39Z,barchart,first,25,random,tallest,1,TRUE,TRUE,TRUE,TRUE,study,TRUE
2041,5e1882adfd7db4158998b5f0,1008,1,2,barchart-first-19-same-tallest-2,right,tallest,same,dual,2026-03-18T16:21:40Z,barchart,first,19,same,tallest,2,TRUE,TRUE,TRUE,TRUE,study,TRUE
2042,5e1882adfd7db4158998b5f0,913,1,3,barchart-first-14-random-tallest-3,left,tallest,random,dual,2026-03-18T16:21:42Z,barchart,first,14,random,tallest,3,TRUE,TRUE,TRUE,TRUE,study,TRUE
2043,5e1882adfd7db4158998b5f0,1815,1,4,barchart-first-00-double-tallest-4,right,tallest,double,dual,2026-03-18T16:21:44Z,barchart,first,0,double,tallest,4,TRUE,TRUE,TRUE,TRUE,study,TRUE
2044,5e1882adfd7db4158998b5f0,1130,1,5,barchart-first-31-double-tallest-5,right,tallest,double,dual,2026-03-18T16:21:46Z,barchart,first,31,double,tallest,5,TRUE,TRUE,TRUE,TRUE,study,TRUE
2045,5e1882adfd7db4158998b5f0,1301,1,6,barchart-first-05-double-tallest-6,right,tallest,double,dual,2026-03-18T16:21:48Z,barchart,first,5,double,tallest,6,TRUE,TRUE,TRUE,TRUE,study,TRUE
2046,5e1882adfd7db4158998b5f0,1243,1,7,barchart-first-20-double-tallest-7,right,tallest,double,dual,2026-03-18T16:21:50Z,barchart,first,20,double,tallest,7,TRUE,TRUE,TRUE,TRUE,study,TRUE
2047,5e1882adfd7db4158998b5f0,1016,1,8,barchart-first-01-double-tallest-8,left,tallest,double,dual,2026-03-18T16:21:51Z,barchart,first,1,double,tallest,8,TRUE,TRUE,TRUE,TRUE,study,TRUE
2048,5e1882adfd7db4158998b5f0,1315,1,9,barchart-first-05-random-tallest-9,right,tallest,random,dual,2026-03-18T16:21:53Z,barchart,first,5,random,tallest,9,TRUE,TRUE,TRUE,TRUE,study,TRUE
2049,5e1882adfd7db4158998b5f0,1294,1,10,barchart-first-29-double-tallest-10,left,tallest,double,dual,2026-03-18T16:21:55Z,barchart,first,29,double,tallest,10,TRUE,TRUE,TRUE,TRUE,study,TRUE
2050,5e1882adfd7db4158998b5f0,707,1,11,barchart-first-19-random-tallest-11,right,tallest,random,dual,2026-03-18T16:21:57Z,barchart,first,19,random,tallest,11,TRUE,TRUE,TRUE,TRUE,study,TRUE
2051,5e1882adfd7db4158998b5f0,1492,1,12,barchart-first-21-random-tallest-12,left,tallest,random,dual,2026-03-18T16:21:59Z,barchart,first,21,random,tallest,12,TRUE,TRUE,TRUE,TRUE,study,TRUE
2052,5e1882adfd7db4158998b5f0,1098,1,13,barchart-first-26-same-tallest-13,left,tallest,same,dual,2026-03-18T16:22:00Z,barchart,first,26,same,tallest,13,TRUE,TRUE,TRUE,TRUE,study,TRUE
2053,5e1882adfd7db4158998b5f0,1716,1,14,barchart-first-02-random-tallest-14,left,tallest,random,dual,2026-03-18T16:22:03Z,barchart,first,2,random,tallest,14,TRUE,TRUE,TRUE,TRUE,study,TRUE
2054,5e1882adfd7db4158998b5f0,937,1,15,barchart-first-07-double-tallest-15,left,tallest,double,dual,2026-03-18T16:22:04Z,barchart,first,7,double,tallest,15,TRUE,TRUE,TRUE,TRUE,study,TRUE
2055,5e1882adfd7db4158998b5f0,1311,1,16,barchart-first-17-random-tallest-16,left,tallest,random,dual,2026-03-18T16:22:06Z,barchart,first,17,random,tallest,16,TRUE,TRUE,TRUE,TRUE,study,TRUE
2056,5e1882adfd7db4158998b5f0,836,1,17,barchart-first-09-random-tallest-17,left,tallest,random,dual,2026-03-18T16:22:08Z,barchart,first,9,random,tallest,17,TRUE,TRUE,TRUE,TRUE,study,TRUE
2057,5e1882adfd7db4158998b5f0,1623,1,18,barchart-first-06-same-tallest-18,right,tallest,same,dual,2026-03-18T16:22:10Z,barchart,first,6,same,tallest,18,TRUE,TRUE,TRUE,TRUE,study,TRUE
2058,5e1882adfd7db4158998b5f0,966,1,19,barchart-first-11-same-tallest-19,left,tallest,same,dual,2026-03-18T16:22:12Z,barchart,first,11,same,tallest,19,TRUE,TRUE,TRUE,TRUE,study,TRUE
2059,5e1882adfd7db4158998b5f0,1234,1,20,barchart-first-10-double-tallest-20,right,tallest,double,dual,2026-03-18T16:22:13Z,barchart,first,10,double,tallest,20,TRUE,TRUE,TRUE,TRUE,study,TRUE
2060,5e1882adfd7db4158998b5f0,557,1,21,barchart-first-13-random-tallest-21,left,tallest,random,dual,2026-03-18T16:22:15Z,barchart,first,13,random,tallest,21,TRUE,TRUE,TRUE,TRUE,study,TRUE
2061,5e1882adfd7db4158998b5f0,1325,1,22,barchart-first-28-same-tallest-22,right,tallest,same,dual,2026-03-18T16:22:17Z,barchart,first,28,same,tallest,22,TRUE,TRUE,TRUE,TRUE,study,TRUE
2062,5e1882adfd7db4158998b5f0,768,1,23,barchart-first-16-double-tallest-23,left,tallest,double,dual,2026-03-18T16:22:18Z,barchart,first,16,double,tallest,23,TRUE,TRUE,TRUE,TRUE,study,TRUE
2063,5e1882adfd7db4158998b5f0,1382,1,24,barchart-first-04-double-tallest-24,left,tallest,double,dual,2026-03-18T16:22:55Z,barchart,first,4,double,tallest,24,TRUE,TRUE,TRUE,TRUE,study,TRUE
2064,5e1882adfd7db4158998b5f0,1013,1,25,barchart-first-18-random-tallest-25,left,tallest,random,dual,2026-03-18T16:22:57Z,barchart,first,18,random,tallest,25,TRUE,TRUE,TRUE,TRUE,study,TRUE
2065,5e1882adfd7db4158998b5f0,1059,1,26,barchart-first-23-same-tallest-26,right,tallest,same,dual,2026-03-18T16:22:58Z,barchart,first,23,same,tallest,26,TRUE,TRUE,TRUE,TRUE,study,TRUE
2066,5e1882adfd7db4158998b5f0,1137,1,27,barchart-first-23-double-tallest-27,right,tallest,double,dual,2026-03-18T16:23:00Z,barchart,first,23,double,tallest,27,TRUE,TRUE,TRUE,TRUE,study,TRUE
2067,5e1882adfd7db4158998b5f0,1299,1,28,barchart-first-03-double-tallest-28,left,tallest,double,dual,2026-03-18T16:23:02Z,barchart,first,3,double,tallest,28,TRUE,TRUE,TRUE,TRUE,study,TRUE
2068,5e1882adfd7db4158998b5f0,556,1,29,barchart-first-13-double-tallest-29,left,tallest,double,dual,2026-03-18T16:23:03Z,barchart,first,13,double,tallest,29,TRUE,TRUE,TRUE,TRUE,study,TRUE
2069,5e1882adfd7db4158998b5f0,1025,1,30,barchart-first-16-same-tallest-30,left,tallest,same,dual,2026-03-18T16:23:05Z,barchart,first,16,same,tallest,30,TRUE,TRUE,TRUE,TRUE,study,TRUE
2070,5e1882adfd7db4158998b5f0,864,1,31,barchart-first-25-same-tallest-31,right,tallest,same,dual,2026-03-18T16:23:06Z,barchart,first,25,same,tallest,31,TRUE,TRUE,TRUE,TRUE,study,TRUE
2071,5e1882adfd7db4158998b5f0,735,1,32,barchart-first-10-same-tallest-32,right,tallest,same,dual,2026-03-18T16:23:08Z,barchart,first,10,same,tallest,32,TRUE,TRUE,TRUE,TRUE,study,TRUE
2072,5e1882adfd7db4158998b5f0,1284,1,33,barchart-first-06-double-tallest-33,right,tallest,double,dual,2026-03-18T16:23:10Z,barchart,first,6,double,tallest,33,TRUE,TRUE,TRUE,TRUE,study,TRUE
2073,5e1882adfd7db4158998b5f0,834,1,34,barchart-first-04-same-tallest-34,left,tallest,same,dual,2026-03-18T16:23:11Z,barchart,first,4,same,tallest,34,TRUE,TRUE,TRUE,TRUE,study,TRUE
2074,5e1882adfd7db4158998b5f0,1201,1,35,barchart-first-22-double-tallest-35,right,tallest,double,dual,2026-03-18T16:23:13Z,barchart,first,22,double,tallest,35,TRUE,TRUE,TRUE,TRUE,study,TRUE
2075,5e1882adfd7db4158998b5f0,962,1,36,barchart-first-31-same-tallest-36,right,tallest,same,dual,2026-03-18T16:23:15Z,barchart,first,31,same,tallest,36,TRUE,TRUE,TRUE,TRUE,study,TRUE
2076,5e1882adfd7db4158998b5f0,828,1,37,barchart-first-07-same-tallest-37,left,tallest,same,dual,2026-03-18T16:23:16Z,barchart,first,7,same,tallest,37,TRUE,TRUE,TRUE,TRUE,study,TRUE
2077,5e1882adfd7db4158998b5f0,715,1,38,barchart-first-21-same-tallest-38,left,tallest,same,dual,2026-03-18T16:23:17Z,barchart,first,21,same,tallest,38,TRUE,TRUE,TRUE,TRUE,study,TRUE
2078,5e1882adfd7db4158998b5f0,1645,1,39,barchart-first-00-same-tallest-39,right,tallest,same,dual,2026-03-18T16:23:20Z,barchart,first,0,same,tallest,39,TRUE,TRUE,TRUE,TRUE,study,TRUE
2079,5e1882adfd7db4158998b5f0,999,1,40,barchart-first-27-random-tallest-40,right,tallest,random,dual,2026-03-18T16:23:21Z,barchart,first,27,random,tallest,40,TRUE,TRUE,TRUE,TRUE,study,TRUE
2080,5e1882adfd7db4158998b5f0,1257,1,41,barchart-first-16-random-tallest-41,left,tallest,random,dual,2026-03-18T16:23:23Z,barchart,first,16,random,tallest,41,TRUE,TRUE,TRUE,TRUE,study,TRUE
2081,5e1882adfd7db4158998b5f0,1223,1,42,barchart-first-17-same-tallest-42,left,tallest,same,dual,2026-03-18T16:23:25Z,barchart,first,17,same,tallest,42,TRUE,TRUE,TRUE,TRUE,study,TRUE
2082,5e1882adfd7db4158998b5f0,1527,1,43,barchart-first-14-double-tallest-43,left,tallest,double,dual,2026-03-18T16:23:27Z,barchart,first,14,double,tallest,43,TRUE,TRUE,TRUE,TRUE,study,TRUE
2083,5e1882adfd7db4158998b5f0,1384,1,44,barchart-first-10-random-tallest-44,right,tallest,random,dual,2026-03-18T16:23:29Z,barchart,first,10,random,tallest,44,TRUE,TRUE,TRUE,TRUE,study,TRUE
2084,5e1882adfd7db4158998b5f0,941,1,45,barchart-first-13-same-tallest-45,left,tallest,same,dual,2026-03-18T16:23:31Z,barchart,first,13,same,tallest,45,TRUE,TRUE,TRUE,TRUE,study,TRUE
